text,label
"One must admit, that Dev has an eye for beauty and talent. He gave a break to Zeenat Aman, a successful model, and also former winner of beauty pageant's title, by casting her in a role, which was tailor-made for her debut. Her bespectacled , stoned look, and her swaying at the hypnotizing music, made her an instant darling of the viewers. This movie is a treat to the eyes, with it's scenic locales, ethnic people, those Buddha temples, and chirpy, naughty Mumtaz, who looks quite attractive, in her ethnic wear, and dancing skills. Dev is of course, adorable, and this is one of his commercially successful performance. Hare Rama manages to keep the interest going, with it's carefully written script, editing, and captivating music. Like Des Pardes, his another movie, Anand has handled the topic of youngsters falling in the habit of drug addiction, and the theory of them coming from disturbed families, and troubled childhood, is quite plausible. A good entertainer, this movie retains it's freshness till date !",1
"Hearing such praise about this play, I decided to watch it when I stumbled across it on cable. I don't see how this ""elivates"" women and their ""struggles"" by focusing on the topic at hand. I guess if you have an interest in stories about women's private parts and how it affects their lives, then this is for you. Otherwise, it's rather dull and boring. If anything, I found it a bit degrading.<br /><br />I inquired with a female friend who also watched this and she thought it was horrible as well. So, it's not just a guy ""not getting it"".",0
"At least for a half hour a week. I haven't been interested in anything on the big 3 networks (ABC/CBS/NBC) in years. All of the lions are interesting, although Larry can get annoying at times. I really like the Middle earth action figures they bring in with Hunter. Most of the other characters are interesting as well. The sideshow of Siegfried and Roy is entertaining at times, too. The animation is top notch, and definitely the best CG that has been done on a weekly TV show. Usually when they hire big names to star in a show, they're trying to hide a poor script or characters. Not entirely true in this show though, There's a couple characters that were weak and improved by the voice acting, but overall the characters stand on their own.<br /><br />This is definitely for 16 and up. There's nothing here that most kids haven't already heard before though, and most of the jokes would probably just fly right over their heads. It's definitely not as crude and edgy as South Park, but does bring some of the same ""Bash everyone"" feel to it. One example is that it makes fun of both Dick Cheney and Barbara Streisand at the same time in one episode. <br /><br />Father of the Pride and other Dreamworks productions like Shrek also feel like the spiritual successors of Animaniacs, Pinky and the Brain, and Freakazoid. It's the same type of humor grown up. It may not be as witty as Spielberg's classic TV series, but it's still good.<br /><br />I hope that it finishes this season off well, and is renewed for future seasons. Otherwise I may never find a reason to watch the big 3 again.",1
"The banner says it all, this is one really bad movie, which is sad because I normally like Sheffer, and I have been impressed with Andrea Roth in other roles. This, however, is terrible. I wont waste any more time...its just that bad.",0
"....ripoff of a dozen better films. Particularly Steven Martin's ""LA Story"", which at least had the grace to be obviously fictional even though it starred his then-girlfriend playing his girlfriend in the film.<br /><br />Yes, naive boys and girls, ""20 Dates"" IS a mockumentary, although I am not absolutely certain that was Myles Berkowitz's intent when he started. My impression is that he started the project semi-seriously, then quickly realized that it would be pathetic and not funny unless he made the situations more and more ridiculous. As a result, the whole thing has an uneasy, cheap and insincere feeling about it.<br /><br />As someone smartly pointed out, the film has two of the ""dates"" suing and putting restraining orders on Myles and yet they appear in the film, which would be impossible as it would require a consent form. It also appears to me that the majority of women who appear as ""the dates"" are professional actresses (albiet not famous ones, excepting Tina Carrere) -- they are simply too obviously pretty, polished, thin and comfortable in front of the camera to be average civilians.<br /><br />Mr. Berkowitz makes a classic error in only casting this kind of very pretty thin actress, instead of utilizing a variety of believable women, which might have made the premise (even in a mockumentary) more believable and funnier. He also skates over what is probably his real-world problem, and which is that both the movie character and the real world Myles Berkowitz appear to be functionally unemployed (his real life IMDb credits are practically non-existent, excepting this film). Even in the world of the movie, his ex-wife divorced him for never being employed. I think the viewer (let alone Mr. Berkowitz's real life dates) are deserving of an explanation of he manages to live in one of the most expensive urban environments in the US, in a luxury apartment, driving a fancy car and eating out at pricey restaurants when he doesn't seen to have any source of income whatsoever. (Is he drug dealer? Living off his rich parents? No clue!)<br /><br />You can get away with most anything in a film, if the jokes are really funny. ""20 Dates"" is painfully, embarrassingly UN-funny. Mr. Berkowitz's idea of a joke is to have his character, while on restaurant dates, announce to his companions how the food served is likely to give him either diarrhea or constipation -- the WORST kind of childish potty humor.<br /><br />It is not very surprising to discover that Mr. Berkowitz never made a film before ""20 Dates"" and in the last 8 years, has not made a single film, appeared as an actor in anyone else's film OR had a writing or producing credit of any kind. My gut instinct tells me that this film was not financed by ""Elie"" (the gangster money man who appears off-camera) but more likely by Mr. Berkowitz's affluent parents, or perhaps represents a shocking abuse of credit cards. Whichever it was, we can all rest easy that we are unlikely to have to see Myles Berkowitz or any of his creative efforts EVER AGAIN. Hallelujah!!!",0
"I have to admit, this movie moved me to the extent that I burst in tears. However, I always think about things twice, and instead of writing a eulogy that would define the film as flawless and impeccable, I prefer taking the risk of a closer look.<br /><br />First what's first: The movie has an undeniable impact on the viewer simply because it starts out and continues as a slow-paced movie that doesn't try to blow you away with the actual scenes from 9/11. Thumbs up for this stroke of genius, because, unlike Stone's WORLD TRADE CENTER this film fortunately doesn't focus on the attack itself but on the fallout which, similar to the fallout of a nuclear explosion, is hardly visible but nonetheless dangerous and devastating. The psychological impact, the sheer devastation that 9/11 caused and the havoc it wreaked on the American people is almost palpable in this movie. I think Binder managed an astute observation of the American post 9/11 society and Sandler in my opinion sky rocketed from an average comedy actor to a real talent who delivers a performance worthy of an Oscar.<br /><br />However: In the film BLOOD DIAMOND, the Di Caprio character says and I quote: ""Ah, these Americans. Always want to take about their feelings"". Now, I don't want to belittle their sufferíngs, but I sure would like to make a comparison. Ever since 9/11 the entire world is confronted with mementos, memorials and commemorations of 9/11. The Hollywood industry and writers such as Safran Foer more than allude to 9/11 in their works. Now, this huge amount of cultural products, dealing with 9/11, turn the death of 3000 people into the biggest tragedy of this young century. The number of books written on the subject and the number of films directed on this subject, and I say this with all due respect, blow the importance of this atrocious crime somewhat out of proportion.<br /><br />Fact is: People die every day due to unjust actions and horrible crimes committed by bad or simply lost people. We have a war in Iraq, in Afghanistan, in Birma and lots of other countries. On a daily basis, we forget about the poverty the African people suffer from and we tend do empathize with them to a lesser degree than with the American victims of 9/11 simply because they are black and because their lives don't have much in common with our Western lives. Africa neither has the money nor the potential to commemorate their national tragedies in a way America can. So, what I am saying is this: The reason why we feel more for the 3000 victims of 9/11 and their families is because we are constantly reminded of 9/11. Not a day goes by without a newspaper article, a film or a book that discusses 9/11.<br /><br />In conclusion: I commiserated with Charlie Fineman, but I wasn't sure whether I had the right to feel for him more than for a Hutu who lost his entire family in the Rwandan civil war.<br /><br />You catch my thrift?",1
"In modern day Eastern Europe life is hard and for young women prostitution is one of the only career options and one taken, reluctantly, by Melania. She attracts the attentions of an American, Seymour, who becomes obsessed with her, paying more and more money for time with her until he eventually wants to buy her outright. She has two pimps with differring emotional attachments to her and she is generally passed around like some piece of baggage with no feelings of her own. However, we are in ""modern art-house cinema"" territory, so conventions like narrative structure, lighting the subject so it can be seen, camera techniques that add to rather than distract from the action and a vaguely consistent plot can all be abandoned. Much of the time I had no idea what was supposed to be happening and very rarely did I care. People began leaving the screening almost before the last latecomers had arrived and I don't think I've ever seen so many people walk out.<br /><br />Images are important to the director - characters slowly emerge from or disappear into a dark screen, we get long lingering shots of nothing in particular and one sex scene takes place in infra-red. In fact for such an unconventional film the sex scenes were remarkably ordinary; missionary positions between naked people in bed abounded and there were no drugs or related weirdness. But perhaps these days being ordinary is unconventional.<br /><br />On the whole, almost entirely without merit.<br /><br />",0
"The BFG is one of Roald Dahl's most cherished books, but in this animated adaptation the magic just isn't there. This version remains pretty faithful to Dahl's original story so one can't lay the blame on John Hambley's script. If anything the fault lies with the colourless animation, the lethargic pace and the generally lacklustre voice-overs. One would be right to expect this story to make for a happy, vibrant, fun-filled movie..... instead, the film is a hopelessly dull affair that becomes quite tedious to watch. Children who are not familiar with the story should definitely read the book first! All the film will achieve is to put them off read what is actually a children's' classic.<br /><br />Young orphan Sophie (voice of Amanda Root) lives in a none-too-friendly orphanage under the cruel supervision of Mrs Clonkers. One evening she is peering through the window when she spots a massive figure walking stealthily down the village street. The figure realises it has been seen, so it reaches in through the window and scoops Sophie from her bed, placing her into its enormous pocket before fleeing into the night. Sophie soon discovers that she has been kidnapped by a giant from Giant Country, and fears that he will eat her. But to her relief he turns out to be a kind and sensitive member of his species who introduces himself as the BFG (voice of David Jason). The BFG refuses to eat people, instead restricting himself to foul-tasting vegetables known as snozzcumbers. However, Giant Country is populated by numerous other giants who DO feast - every night, as it happens - on poor unsuspecting humans. Sophie and the BFG become great friends, and soon they come up with a plan to thwart the other giants. Together they go to the Queen of England (voice of Angela Thorne) with their remarkable story and beg her to send the army and the air force to fight the man-eating giants. The Queen agrees and so begins a dangerous operation to capture the bad giants before they can harm anyone else.<br /><br />Jason voices the BFG quite well (one of the few pluses in the film) but his good work is almost ruined by somewhat poor sound quality. The rest of the voice work is decidedly uninspired, with very little to bring the characters to life. Similarly, the BFG is the only character that is imaginatively animated - Sophie lacks appeal, and the giants are boringly designed (and look almost indistinguishable from each other). Even the places are uninventive; Giant Country especially comes up short, being nothing more than a barren wasteland with occasional rocks and canyons. At 88 minutes the film is not exactly lengthy, yet it drags quite badly in parts due to the soporific handling of several sequences. Little of Dahl's mischievous humour is conveyed satisfactorily. One chapter in the book deals with the BFG's love of ""whizzpopping"" (farting) and is laugh-out-loud hilarious. In the film, the same section is totally killed by unfunny handling. I came to the The BFG expecting lots of zest, fun and enjoyment, but what I got was pretty much the opposite! This one is a failed misfire that simply doesn't match the calibre of the book in any department - unfortunately, therefore, it must go down as one to skip.",0
"I've been going through the AFI's list of the top 100 comedies, and I must say that this is truly one of the worst. Not just of the 90 movies on the list I've seen, but of any movie I've ever seen. Drunks are funny sometimes, Dudley isn't. Liza almost made it worthwhile, but alas... just go watch Arrested Development if you want to see her in something good. Seriously, Dudley laughing and drinking is supposed to be funny? I would highly recommend almost ANY other movie on the AFI's top 100 comedies for more laughs than this. If you want to see a funnier ""drunk"", try The Thin Man. Funnier movie in general, any Marx Brothers movie will kill (especially if you're as drunk as Arthur).",0
"A great, funny, sweet movie with Morgan Freeman (who plays himself) and who meets a Spanish girl named Scarlet (Paz Vega) at a small store whilst researching a potential independent film. I was a bit dubious about the film for the first ten minutes but as soon as he was in the store I really started to enjoy the film. It shows how a positive attitude can change anything. It does not contain any complex plots and it is easy to follow but will lift the saddest of moods and make you smile all the way through without the need for petty cliché romance. It includes several scenes all the way through which make you clutch your sides with laughter. A very rare masterpiece!",1
"A wonderful, free flowing, often lyrical film that whisks you along, ever smiling, even if there are truly shocking incidents along the way. One gasps at the way the women are treated and yet ultimately they seem to come through very well and it is much credit to all concerned that so many potentially disastrous scenes all work so very well. This is possibly Depardieu's best performance, certainly his most natural. Jeanne Moreau performs outstandingly in what must have been a very difficult role to play and including vigorous sex scenes with a couple of guys at least half her age. Miou-Miou is lovely throughout and again has very difficult scenes to play. Initially this seems a down and dirty misogynist rant/romp but as the tale and characters unfold a much more tender and honest picture emerges. In the end this uncompromising and daring film demands respect.",1
"Henry Hathaway was daring, as well as enthusiastic, for his love of the people of the early days in US history. However, to critique historical inaccuracies of his film about Brigham Young and the Mormon people are not necessary or useful in commenting for this film. In my opinion, Hathaway did superb direction that conveys what a Mormon people were in the early history of the Church of Jesus Christ of Latter-Day Saints during the time period beginning with the martyrdom of Joseph Smith to the date of film release. In often subtle filming and dialog delivery, he covered Mormon philosophies and teachings in many of the segments and scenes.<br /><br />I remember watching this movie on many Saturday mornings during my youth in the early 1950's. That was just over 10 years after the films release and before the Los Angeles Temple was completed, which I watched being constructed and instilled more curious wonder of who Mormons were. I recently purchased this film and will enjoy the following messages that Hathaway interpreted in his film.<br /><br />1. Love for all people, regardless of their personal beliefs, 2. Charity to those in need or not, 3. Family is high in importance, 4. Listen respectfully and carefully, because even opposing messages have important points to consider and adopt, 5. Work hard, both individually and in community, 6. Prepare and store for future days of need, 7. Hope is a binding link to a higher being, and for our daily lives, 8. And, that there is a unique quality to any group, and appreciate those that are identified as beneficial.",1
"Sure, this movie is sappy and sweet and full of clichés, but it's entertaining, and that's what I watch movies for. To be entertained. Natasha Henstridge is stunning, even with the short hair. Her smile is radiant and her beauty can't be disguised. As for Michael Vartan, I'm sure the women love him. The two of them seemed to really like eacb other in this film. I don't understand the comments that there was no chemistry between them. I guess we see what we want to see.<br /><br />Olivia d'Abo and Michael Rigoli were fun to watch, even if d'Abo's British accent did creep into her supposed Bronx speech. To tell you the truth I hadn't really noticed it until I read these comments, but I went back to the DVD and now her dialogue sounds more British than American to me, but she was ideal for her role with that one exception. <br /><br />It's a story of two nice people who are getting married to significant others, but who find their soul mates in one another. It may be an unlikely story, but who says movies are all supposed to play like documentaries? It is no more unrealistic than any of the dramas that are screened every hour on the tube. That's why we watch them, to escape from the humdrum of daily living for a short time and enter the world of the characters on the screen. I thought these actors did a good job of it, but hey, I'm a sentimental guy who tears up easily. Don't get me wrong though, it has to be a sentimental scene, and this movie had plenty of those.<br /><br />I give it 9/10 only because I'm saving my 10/10 for that yet unseen super magnificent movie that I know will come along some day. If you see it advertised as coming up on the Movie Channel or Lifetime Movies, or whatever, make a note to watch it. I think you'll like it.",1
"When I was 16 I saw the documentary: ""A Funny Thing Happened on the Way to the Moon"". I actually liked, and believed in it for a couple of years. But then I grew up, and began to think, and when I had sought more information. This is: more info from reel sources, and non-biased sources. When I started at university, not so long ago, i asked an assistant-professor in astronomy about these conspiracy theories. What he said shocked me: He said that all those theories where lies. That baffled me, I did not believe it first, but then he presented evidence for his claims. He quickly debunked most of the theories about the subject: ""humans did not go to the moon"". The most outrages claim was that the Apollo-craft could not travel through the Van-Allen-radiation-Belt, without the crew perishing from radiation. The truth is that the Americans use a secret aluminum-anti-radiation-alloy. It is not that well-known. And the exact specifications are a secret. And why is it a secret: Well, why should they reveal it back then?? If they where in a space race with the Russians, then it would be VERY dumb to reveal that they had new technology that could shield crew against radiation.<br /><br />And then there is the biggest evidence of all: The Moon Stones. When the Apollo-missions DID go to the moon, they brought back many rocks from the moon, to give to geologists and similar scientists, who are documenting all things about the moon. These rocks and stones are IN FACT FROM THE MOON. Because: the internal basic elements, which all matter consist of, are also made of special isotopes, that are different from quarry to quarry, land to land, and especially planet from planet. The isotopes of these rocks and stones have been Proved, that they do not come from earth. The astronauts brought home HUNDREDS of Kilogram's of these rocks, all of them have been proved to have come from outside earth, and from the same planet. Ergo: The moon-landings where not fake. NASA did go to another planet: the moon, though it is not a planet, but a satellite to a planet, a moon (duuh). These rocks have been distributed to laboratories and universities all around the world. It has been proved: Humans did go to the moon - it is a fact, pronto.<br /><br />But I do not worry: most conspiracy-theorists are generally unemployed and uneducated, that is mostly why they do not know or lie about these facts. The fact remains: Humans did walk on the moon.",0
Interesting way of looking at how we as humans so often behave we are sometimes blinded by our desire to achieve perfection that we some times destroy the foundation of what we are trying to achieve. It also addresses the issue how we tend to ignore those among us who are not as outspoken and by doing this may miss out on a great opportunity. The injection of comedy also makes watching the film an enjoyable experience..A must see for anyone who is interested in a reflective yet comical look at life. I am eagerly looking forward to your next product.Hope that you will continue to provide us with quality entertainment. Excellent work ......Joanne,1
"This is one powerful film. The first time I saw it, the Scottish accents made it tough for me to understand a lot and that ruined the viewing experience. I gave up on it but then acquired the DVD, used the English subtitles when I needed them, and really got into this movie, discovering just how good it is. It is excellent.<br /><br />The widescreen picture makes it spectacular in parts, with some wonderful rugged scenery and the story reminded me of Braveheart, an involving tale of good versus evil. Here, it's Liam Neeson (good) vs. Tim Roth (evil). Both do their jobs well.<br /><br />Few actors come across as despicable as Roth. Man, you really want to smack this guy in his arrogant, irritating puss. (He is so nasty and vile the sick critics love his character more than anyone else's here). Neeson is a man's man and a solid hero figure as Gibson was in Braveheart. Jessica Lange is strong in here as the female lead. The movie draws you in and gets you totally involved, so prepared to have an emotional experience viewing this.",1
"A classy offering from Amicus, producer Milton Subotsky and director Peter Duffell ('The Far Pavillions' etc) turn in a classy, intelligent 'four-hander' with a strong cast (Peter Cushing, Christopher Lee, Jon Pertwee, Ingrid Pitt etc) all giving stylish performances, despite a low budget which results in a few 'un-special effects'. The most outstanding contribution, however, is that of the 7-year-old Chloe Franks who turns in chillingly effective account of her part which makes one's blood run cold. Only spoilt by the lurid title wished on the film by its distributors, this underrated release, a cut above the run-of-the-mill 'blood 'n' guts' shocker movie, is for those who appreciate a little thought with their horror.",1
"This film came recommended as a good action film, which I don't really think it is. I found the story convoluted and not all that easy to follow. There really isn't that much action until the end of the film and it's pretty dark and hard to see what's really happening. I was sure hoping for something different, but, alas, didn't find it here.",0
"This is a modest, character driven comedy, filmed in Brazil on a low budget. The premise is familiar, the same as in the 1950's Danny Kaye movie **On the Double**: someone who, as a joke, does an impression of a Famous Person then is dragooned to impersonate the Person for real.<br /><br />The contrast between the two leads is highly effective. Raul Julia as the German-Paradorian secret policeman, is tall, cool, menacing and Latin. He sports a deliberately obvious blond dye job. Richard Dreyfus, animated, short, New York Jewish, is funny and sympathetic. There are many references and inside jokes about show business.<br /><br />The setting is clearly modeled on Paraguay. Paraguay was indeed ruled from the early fifties to the late eighties by Gen. Alfredo Stroessner, an unelected military dictator whose father had emigrated from Germany. But writer/director Mazurszky reveals his ignorance of local conditions when he paints Parador/Paraguay as a typical Latin American tyranny, with huge disparities in wealth and an active guerrilla insurgency. Further in this vein, Mazursky casts comic Jonathan Winters as an American retiree who in truth is C.I.A. station chief in Parador and a figure so powerful that he can give the president of the country a profanity-laced chewing out. <br /><br />In fact the U.S. has little influence in Paraguay, which is largely without the social and racial tensions seen elsewhere in the region. This is due to the country's having fought long and costly wars against much larger neighbors in the 19th and 20th centuries. The male population was nearly wiped out both times but the society that emerged was patriotic, racially homogeneous and strongly united. <br /><br />On yet another level, there is a bow to feminism in the form of the character Madonna. Played by Brazilian actress Sonia Braga, Madonna is a former nightclub dancer who is the body-stockinged presidential pleasure girl at the film's start but is seen on television as president herself at the end--now politically and cosmetically correct, no makeup, hair demurely pulled back, swept to office by a velvet revolution.<br /><br />The one time that such an event actually happened in Latin America, the administration of Argentina's Isabel Peron (not the beloved Evita, who never held office) lasted two years after the death of her husband, legendary **supremo** Juan Peron.",1
"No, I've never seen any of the ""Santa Slasher"" series, i.e. 'Silent Night, Deadly Night,' the original 'Black Christmas' or this one, 'Christmas Evil.' I've heard all about their reputation, or, MADS (Mothers Against Deranged Santas.) I thought I would rent this one as I've heard it pop up as a reference on a 'Fat Guys At the Movies' segment.<br /><br />Mothers should be against this, but not for the ooooohhhh ""killer"" Santa, but for the fact this movie was just plain crap. Boring, long  even at only 92 minutes, crap.<br /><br />Little boy sees Santa arrive down a chimney in 1947, deliver presents, eat some goodies and miraculously, float up the chimney. Boy goes to bed, but returns to living room to witness Mommy and Santa (sort of) getting it on. Apparently this messed up that kid for the rest of his life, though the scene was about as steamy as when Ralphie's dad got the ""Leg Lamp"" in 'A Christmas Story.' He was sooo disturbed, he went to the attic and, well cut his own hand.<br /><br />Fast forward to the future! Now, it's 1980 and messed up boy works in a toy factory. We get a whiff of him being a little off-kilter, and he stalks both kids and parents alike. Who's naughty, who's nice, blah blah. It takes a good two-thirds of the film to get him to finally snap  as if that's not foreshadowed from frame one. NO MOVIE should take that long.<br /><br />I will admit, this movie had its tension building, but only because I kept expecting him to do something, anything to anyone. When he finally does, well, punish ""who's naughty,"" it's as graphic as a ""Garbage Pail Kid"" card. And I haven't mentioned the WTF ending. I'm thinking it was a metaphor, but in reality, it's just as weird as the rest of the movie. (Take the brother who's upset his sibling is killing, and his solution isuh, killing.) Don't open this mess, even on Christmas Eve, or Evil. Again, I didn't watch the other ""Santa-Slashers"" but this one sucked bad. It built up suspense due to the nature of the movie and never once delivered a decent present.",0
"Somewhere, out there, there must be a list of the all time worst gay films every made. One's that have overlong camera shots of the stars sitting and staring pensively into space, or one's where they focus unbearably long on kitty kats eating spaghetti. This motion sickness picture is a story of a boy and a boy and they live and love and swim and get stuck in grottos and one of them has a depressed mother and another has no mother and they talk and walk and swim and have sex and get drunk and then break up and someone goes to the hospital for eight days and then gets out and there is a lot of fast forward and rewind and there are long pensive shots of one of them looking into space or just sitting and doing nothing. I think it's some sort of gimmicky film making technique or maybe it's that the film is so bad they have to fill it up with long, wasted shots because otherwise if they had to rely on plot or story the film would be about 14 minutes. Don't get me wrong, this is about the 30th gay film I""ve watched in the past 6 months and some of them (most of them) have been very formulmatic, predictable and boring but this is one is really a terrible waste of time. The best one so far was ""Beautiful Thing"". So, I watched this and after the very first opening shot which lingered and lingered I thought ""Oh, no, its going to be creative sinny mah"" But I gave it a chance and watched it and then when it ended I tossed the DVD in the trash. Sorry I didn't like it and if you did, sorry if I offend.",0
"This is one of the shallowest episodes in that the plot really seemed like an excuse to just have fun. BUT, I appreciated this light-hearted approach and this is truly one of the best episodes to see on a purely fun level. Think about it--the crew members have encounters with the white rabbit and Alice from Wonderland, a Bengal tiger, a samurai warrior, a knight on horseback who kills McCoy, and a host of other seemingly bizarre events that just don't make any sense at all until the very end. Despite all the danger, you just can't take everything very seriously--it's just too fun and the whole episode seems very surreal. So, on a purely non-aesthetic level, it's great stuff.",1
"The movie concerns about Philip(Leslie Howard)he's a serious but handicapped medicine student .He falls fatally in love with a heartless, predatory waitress called Mildred(Bette Davis).She leaves him ,engaging with others(Alan Hale,Reginald Denny).Meanwhile he is romanced with another suitors(Kay Johnson,Frances Dee)but she goes back in a mutually destructive affair.<br /><br />Easily the best and first of numerous films versions of Somerset Maugham's novel. Bette Davis as the cockney cruel waitress winning yet another magnificent interpretation with an alluring and smouldering performance ,absolutely hypnotic in her account of the bondage that occurs from the beginning to the finale.Davis rose the stardom with her performance.Her role as tough and crude domineering woman will be repeated several times in posteriors acting . Leslie Howard as the essentially good and decent student subtly destroyed gives an excellent and melancholic performance.He was an awesome actor(Gone with the wind)besides producer and writer and dead in plane crash during WWII. Both will play again in ¨Petrified forest¨(1936). The atmosphere film is elaborately recreated in the RKO(Radio Picture Inc) studio is entirely convincing. Remade in 1946 by Edmund Goulding, with Eleanor Parker and Paul Henreid; and in 1964 by Ken Hughes with Kim Novak and Laurence Harvey . The motion picture will like to classic cinema buffs. Rating : Very good but a little bit dated.",1
"When will the hurting stop? I never want to see another version of a Christmas Carol again. They keep on making movies with the same story, falling over each other in trying to make the movie better then the rest, but sadly fail to do so, as this is not a good story. Moralistic, old-fashioned, conservative happy-thinking. As if people learn. The numerous different versions of this film prove that we don´t.",0
"Critically, people say that Antz is better. Antz is a good film, but I enjoyed Bug's Life a bit more. I can't remember a Pixar animation, other than the two Toy Story films, that I was laughing so hard. The animation is clean, the story is original and doesn't preach. The voice overs are what make this movie. Dave Foley is an earnest ant that gets himself into trouble a lot. Hopper is a superb characterisation by the always wonderful Kevin Spacey, as is Haydn Panettiere as Dot . There is also sterling support from Dennis Leary, David Hyde Pierce and Madeline Kahn, and I could go on and on. The script is fantastic, so funny and sometimes even touching. It lacks the social messages of Antz, but what we have is rock-solid entertainment. 9/10. Bethany Cox",1
"Weak start, solid middle, fantastic finish. That's my impression of this film, anyway. I liked Simon Pegg in the two films I've seen him in--- Hot Fuzz, and Shaun of the Dead. His role here, though, took a completely different turn. Shows his range as an actor, but nonetheless I really disliked th character as he was portrayed at the beginning.<br /><br />There's a kind of humour I call ""frustration comedy."" Its supposed ""jokes"" and wit are really nothing more than painful and awkward moments. Much like the Bean character Rowan Atkinmson plays. There are a number of other comedic actors who portray similar characters too. I don't mean to bash them here, so will not.<br /><br />But do be warned that if you are like me, and you dislike smarmy and maddeningly bungling idiots, Pegg shows just such characteristics for the first third of this film. It DOES get better, however.<br /><br />I read somewhere that this is based on a true story. Hmmm. Maybe. The film's story stopped being annoying, and became kind of a triumph of the ""little guy"" in the final third. I don't need all films to be sugar and light--- but coincidentally, as this film got better, it also started to be more and more of a happy ending.<br /><br />It was also a pleasure to see an old favourite, Jeff Bridges, play a role so masterfully. I liked ""Iron Man,"" but was saddened by the fact that Bridges' character was a villain. Purely personal taste, of course, as his acting in that was superb. Nonetheless, he was a marvel here as the Bigger Than Life man of vision, the publisher of Sharps. It was nice to see him in a role that I could actually enjoy.<br /><br />Overall then, I liked it! I just wish I had come in 40 minutes late, and missed the beginning.",1
"Nay Sayers of this film are likely bitter from some seriously unrequited love. This is a great film for anyone capable of understanding Johnny Mathis's song, or any song from that era: Bobby Darin's, Beyond the Sea... or Stan Getz's, The Girl From Ipanema, et al...<br /><br />I measure films by how many times I have to watch them before I'm satisfied... Chances Are had me back a few good times.<br /><br />I also watch the synergy between the cast... I thought they worked well together.<br /><br />Open your heart, and let the comedic magic of film transport you.<br /><br />'Alan",1
"A 1957 (yes, that's the correct date) J. Arthur Rank production with James Robertson Justice, Margaret Rutherford, Wilfred Hyde White; it has to be a smash comedy, right? Oh, it's just awful. It's a one gag film: watching people be shocked at the sight of a little alligator. Music is thrown in, most inappropriately and forgettably. Jeannie Carson is a lively dancer and competent singer. But what was she doing in this film? Diana Dors is here too, providing oh-so-daring shots for use in the previews. Her acting level is not bad, but she's in the film to provide someone to leer at. Well, one must do something beside groan during this film. The movie is being sold on VHS now by people on e-Bay. Spare yourself the expense and the waste of time. A comedy without a laugh. A musical without a memorable song or dance.",0
"Paul Hennessy and his wife, Cate must deal with their two teenage daughters and weird son...But after the untimely passing of John Ritter, the show became more about coping with the loss of a loved one...<br /><br />I found this show, passing through the channels one afternoon and I have to say I was laughing myself till my ribs ached, simply at the range of characters; the witty lines and the situation Paul would find himself dealing mostly with his daughters...From then on, I caught the rest of the show when I was free and I have to say the writing was very good..But then I read about John Ritter's death...Shortly afterwards I watched 'Goodbye' part 2 and I have to say I was nearly in tears, watching the emotions of the characters, losing a loved one...How Rory punches a wall in anger and frustration...How Cate deals with having to sleep in her bed all alone....Briget and Kerry talking about what they should have done.<br /><br />But the show does move on, bringing with it Jim Egan and CJ Barnes who provide great laughs, as Cate's father tries to protect his family and give 'man issue talks' to Rory...But the true gem is CJ...who is absolutely hilarious as the wild cousin.<br /><br />It will always be John Ritter's masterpiece.",1
"(spoilers??)<br /><br />I wasn't sure what to think of the movie. Not too much of a kids film. Definately should be watched with a parent because it includes death and dying. But I was surprised that I was a bit entertained by it.<br /><br />I was a bit disappointed by the 81 minutes of time we had. (even less without the credits) And the trailer gets you to think the rodent is a main creature. But alas, they torture him. Right until the end of the movie. Those two gripes docked the movie 2 stars. But I do recommend the movie. Even for a sequel.<br /><br />8/10<br /><br />Quality: 9/10 Entertainment: 7/10 Replayable:7/10",1
"When I was younger I really enjoyed watching bad television. We've all been guilty of it at some time or another, but my excuse for watching things like ""Buck Rogers in the 25th Century"" and ""Silver Spoons"" is this: I was young and naive; ignorant of what makes a show really worthwhile.<br /><br />Thankfully, I now appreciate the good stuff. Stargate SG-1 is not good. The 12 year-old me would love every hackneyed bit of it, every line of stilted dialogue, every bit of needless technobabble. The writing is beyond insipid; so bland and uninspired it makes one miss Star Trek: Voyager. If your show makes me long for the worst Trek show ever, you're in trouble.<br /><br />The film Stargate is a wonderful guilty pleasure, anchored by two solid performances by James Spader and Kurt Russell, full of fascinating Egyptian architecture and culture, a wonderful musical score, and cool sci-fi ideas. With the exception of a little of the original music, none of what made the film fun appears in this show. Even Richard Dean Anderson, who made MacGyver watchable and Legend interesting, seems like he's half asleep most episodes.<br /><br />The budget must have been very low because the sets sometimes look like somebody's basement. The cinematography isn't much better, as vanilla and dull as the scripts. It amazes me that shows with a lot more style (like Farscape) and substance (like the reimagined Battlestar Galactica) have smaller, less rabid fanbases than this pap. It just doesn't deserve it.",0
